web_scraper_order,web_scraper_start_url,Containers_link,number of rooms,number of bathrooms,Surface,Address
"1765216777-649","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-11-pieces-almadies-4514963","11","8","1000","Almadies, Dakar, Sénégal"
"1765216779-650","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-yoff-4521466","5","4","275000000","Yoff, Dakar, Sénégal"
"1765216782-651","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-point-e-4529772","10","7","","Point E, Dakar, Sénégal"
"1765216784-652","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ngor-4533360","5","3","12","Ngor, Dakar, Sénégal"
"1765216787-653","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-08-pieces-cite-biagui-4535215","8","6","250","Yoff, Dakar, Sénégal"
"1765216789-654","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-4534239","7","6","","Mamelles, Dakar, Sénégal"
"1765216792-655","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-ngor-almadies-4534823","10","11","3500","Ngor, Dakar, Sénégal"
"1765216794-656","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villas-05-pieces-almadies-4534775","5","4","500","Almadies, Dakar, Sénégal"
"1765216797-657","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-05-pieces-almadies-4534792","5","5","500","Almadies, Dakar, Sénégal"
"1765216799-658","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-hann-bel-air-4574071","","","","Hann Bel-Air, Dakar, Sénégal"
"1765216801-659","https://sn.coinafrique.com/categorie/villas?page=36","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-almadie-4550927","7","7","","Almadies, Dakar, Sénégal"
"1765216808-660","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ngor-4553256","5","4","","Ngor, Dakar, Sénégal"
"1765216811-661","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-14-pieces-yoff-4538938","14","11","3500","Yoff, Dakar, Sénégal"
"1765216813-662","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ngor-4548327","5","4","12","Ngor, Dakar, Sénégal"
"1765216816-663","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ngor-almadies-4546365","5","3","","Almadies, Dakar, Sénégal"
"1765216818-664","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-05-pieces-sacre-coeur-4555163","5","6","200","Sacré-Coeur, Dakar, Sénégal"
"1765216820-665","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-almadies-4559091","7","7","12","Almadies, Dakar, Sénégal"
"1765216823-666","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-cite-alioune-sow-golf-sud-4559536","7","5","150","Guediawaye, Dakar, Sénégal"
"1765216825-667","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ouakam-4562366","5","","","Ouakam, Dakar, Sénégal"
"1765216828-668","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-parcelle-assainies-4562798","8","6","170","Parcelle Assainies, Dakar, Sénégal"
"1765216830-669","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelles-4562733","5","4","","Mamelles, Dakar, Sénégal"
"1765216832-670","https://sn.coinafrique.com/categorie/villas?page=35","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-ngor-almadies-4564217","8","5","","Almadies, Dakar, Sénégal"
"1765216838-671","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-mamelles-4569514","8","6","","Mamelles, Dakar, Sénégal"
"1765216844-672","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-avec-piscine-et-jardin-almadies-4570093","6","7","500","Almadies, Dakar, Sénégal"
"1765216847-673","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-fenetre-mermoz-4571152","7","5","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216849-674","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-fann-residence-4578808","8","6","1300","Fann, Dakar, Sénégal"
"1765216852-675","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-sipres-4585038","4","4","","Sipres, Dakar, Sénégal"
"1765216854-676","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/vente-villa-04-pieces-fann-4583833","4","3","200","Fann, Dakar, Sénégal"
"1765216857-677","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-mermoz-4587869","709 m2","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216859-678","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-parcelles-u13-4587879","","","","Parcelle Assainies, Dakar, Sénégal"
"1765216862-679","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-triplex-mackiyou-faye-4589346","","","","Mamelles, Dakar, Sénégal"
"1765216864-680","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-8-pieces-cite-biagui-4592469","8","6","200","Yoff, Dakar, Sénégal"
"1765216867-681","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-10-pieces-almadies-4589223","10","8","800 m2","Almadies, Dakar, Sénégal"
"1765216869-682","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/vente-villa-04-pieces-fann-hock-4589451","4","3","240","Fann, Dakar, Sénégal"
"1765216872-683","https://sn.coinafrique.com/categorie/villas?page=34","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-almadies-4595178","5","4","400","Almadies, Dakar, Sénégal"
"1765216877-684","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-nord-foire-4599345","","","","Yoff, Dakar, Sénégal"
"1765216880-685","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-mermoz-sacre-coeur-4600790","7","5","700","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216882-686","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-4604380","5","4","12","Almadies, Dakar, Sénégal"
"1765216885-687","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-fann-4600634","3","3","240","Fann, Dakar, Sénégal"
"1765216887-688","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-05-pieces-almadies-4608073","5","5","500","Almadies, Dakar, Sénégal"
"1765216890-689","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-4-pieces-ngor-almadies-4605692","4","4","200000","Ngor, Dakar, Sénégal"
"1765216892-690","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-4608449","5","5","13","Almadies, Dakar, Sénégal"
"1765216897-691","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-4608487","6","5","200","Mamelles, Dakar, Sénégal"
"1765216900-692","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mariste-4606622","7","","","Mariste, Dakar, Sénégal"
"1765216903-693","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-yoff-4608289","5","325","","Yoff, Dakar, Sénégal"
"1765216905-694","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-4614890","5","3","12","Almadies, Dakar, Sénégal"
"1765216907-695","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-ouakam-4616544","3","2","","Ouakam, Dakar, Sénégal"
"1765216910-696","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4618005","6","5","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216912-697","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelles-4618017","5","5","12","Mamelles, Dakar, Sénégal"
"1765216915-698","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-mourtala-4618308","6","4","160","Sacré-Coeur, Dakar, Sénégal"
"1765216917-699","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-ouakam-4619484","3","1","","Ouakam, Dakar, Sénégal"
"1765216919-700","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-10-pieces-cite-biagui-4623452","7","6","200","Yoff, Dakar, Sénégal"
"1765216922-701","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-maristes-4623589","6","4","200 m2","Mariste, Dakar, Sénégal"
"1765216925-702","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4624058","6","6","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216927-703","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-dakar-plateaux-4624476","5","4","1000","Dakar Plateau, Dakar, Sénégal"
"1765216930-704","https://sn.coinafrique.com/categorie/villas?page=33","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4624519","6","5","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216935-705","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-dieuppeul-derkle-4627256","5","3","344","Dieuppeul-Derklé, Dakar, Sénégal"
"1765216938-706","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-ouakam-4630413","6","1","180","Ouakam, Dakar, Sénégal"
"1765216940-707","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ouest-foire-4626317","5","5","","Ouest Foire, Dakar, Sénégal"
"1765216943-708","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-mamelles-4626594","8","8","","Mamelles, Dakar, Sénégal"
"1765216945-709","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-8-pieces-avec-piscine-almadies-4627092","8","6","","Almadies, Dakar, Sénégal"
"1765216948-710","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-10-pieces-almadies-4627185","10","8","800 m2","Almadies, Dakar, Sénégal"
"1765216950-711","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/vente-villa-sicap-liberte-4631444","1","1","150","Sicap Liberté, Dakar, Sénégal"
"1765216952-712","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-4638544","5","5","12","Almadies, Dakar, Sénégal"
"1765216955-713","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-yoff-4638849","6","5","","Yoff, Dakar, Sénégal"
"1765216957-714","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-almadies-4636141","8","7","504","Almadies, Dakar, Sénégal"
"1765216960-715","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-ngor-almadies-4636175","10","","","Ngor, Dakar, Sénégal"
"1765216962-716","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-point-e-4636320","6","6","","Point E, Dakar, Sénégal"
"1765216965-717","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelles-4640483","5","4","","Mamelles, Dakar, Sénégal"
"1765216967-718","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-basse-4-pieces-mamelles-4640806","4","1","200","Mamelles, Dakar, Sénégal"
"1765216970-719","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-8-pieces-cite-biagui-4640871","8","6","200","Yoff, Dakar, Sénégal"
"1765216972-720","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-yoff-4641897","6","6","12","Yoff, Dakar, Sénégal"
"1765216975-721","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-4642065","5","4","12","Almadies, Dakar, Sénégal"
"1765216977-722","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-11-pieces-ouest-foire-4637489","11","8","300","Ouest Foire, Dakar, Sénégal"
"1765216980-723","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-point-e-4638788","5","4","","Point E, Dakar, Sénégal"
"1765216982-724","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-hann-bel-air-4639084","6","5","300","Hann Bel-Air, Dakar, Sénégal"
"1765216985-725","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-almadies-4643512","5","4","","Almadies, Dakar, Sénégal"
"1765216987-726","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-cite-biagui-4643707","5","4","193","Yoff, Dakar, Sénégal"
"1765216990-727","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-magistrat-4643710","6","4","200","Yoff, Dakar, Sénégal"
"1765216992-728","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/vente-villa-21-pieces-sacre-coeur-4651205","21","9","","Sacré-Coeur, Dakar, Sénégal"
"1765216995-729","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sacre-coeur-4651322","","","","Sacré-Coeur, Dakar, Sénégal"
"1765216997-730","https://sn.coinafrique.com/categorie/villas?page=32","https://sn.coinafrique.com/annonce/villas/vente-villa-02-pieces-sicap-karack-4650449","2","1","125","Sicap Liberté, Dakar, Sénégal"
"1765217002-731","https://sn.coinafrique.com/categorie/villas?page=31","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sacre-coeur-4659361","6","6","12","Sacré-Coeur, Dakar, Sénégal"
"1765217004-732","https://sn.coinafrique.com/categorie/villas?page=31","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-djily-mbaye-4662784","6","4","200","Yoff, Dakar, Sénégal"
"1765217007-733","https://sn.coinafrique.com/categorie/villas?page=31","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-toubab-dialao-4665923","4","2","450","Toubab Dialao, Sénégal"
"1765217009-734","https://sn.coinafrique.com/categorie/villas?page=31","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-almadies-4669671","4","5","12","Almadies, Dakar, Sénégal"
"1765217012-735","https://sn.coinafrique.com/categorie/villas?page=31","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-sacre-coeur-4671716","7","7","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217015-736","https://sn.coinafrique.com/categorie/villas?page=31","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-sipres-mbao-4671998","10","8","150","Mbao, Dakar, Sénégal"
"1765217017-737","https://sn.coinafrique.com/categorie/villas?page=31","https://sn.coinafrique.com/annonce/villas/vente-maison-duplex-6-pieces-maristes-edk-4678212","7","4","200 m2","Mariste, Dakar, Sénégal"
"1765217022-738","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/vente-villa-03-pieces-fann-hock-4682914","3","2","230","Fann, Dakar, Sénégal"
"1765217025-739","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/location-villas-06-pieces-ouakam-4682938","6","6","300","Ouakam, Dakar, Sénégal"
"1765217027-740","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-fann-mermoz-4684365","6","5","600","Fann, Dakar, Sénégal"
"1765217029-741","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/vente-appartement-3-4-pieces-diamniadio-4703891","3","2","","Diamniadio, Sénégal"
"1765217032-742","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-coeur-4706570","5","4","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217034-743","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-saly-4706928","4","2","300","Saly, Sénégal"
"1765217037-744","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-lac-rose-4705443","400","","","Lac rose, Sénégal"
"1765217039-745","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/vente-villa-yoff-cite-biagui-4705597","6","8","246 m2","Yoff, Dakar, Sénégal"
"1765217041-746","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/vente-villa-05-pieces-yoff-biagui-4705769","5","8","248","Yoff, Dakar, Sénégal"
"1765217044-747","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/location-villa-06-pieces-fann-mermoz-4707339","6","5","500","Fann, Dakar, Sénégal"
"1765217047-748","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-zac-mbao-4708945","","","","Rufisque, Sénégal"
"1765217049-749","https://sn.coinafrique.com/categorie/villas?page=30","https://sn.coinafrique.com/annonce/villas/location-villa-08-pieces-fann-residence-4709237","8","7","800","Fann, Dakar, Sénégal"
"1765217054-750","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ouakam-cite-batrain-4720723","4","3","295 m2","Dakar, Sénégal"
"1765217056-751","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-4715640","5","200 m2","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217059-752","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-4712885","5","1","200","Rufisque, Sénégal"
"1765217061-753","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-almadies-4722587","6","6","12","Almadies, Dakar, Sénégal"
"1765217064-754","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-dakar-plateau-4732599","4","3","2","Dakar Plateau, Dakar, Sénégal"
"1765217066-755","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-4732721","6","6","","Almadies, Dakar, Sénégal"
"1765217068-756","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/vente-villas-06-pieces-yoff-ocean-4732269","6","5","300","Yoff, Dakar, Sénégal"
"1765217071-757","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/location-villa-11-pieces-ouest-foire-cite-sagef-4731480","11","8","300","Ouest Foire, Dakar, Sénégal"
"1765217073-758","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-sacre-coeur-4737028","8","5","12","Sacré-Coeur, Dakar, Sénégal"
"1765217076-759","https://sn.coinafrique.com/categorie/villas?page=29","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-mermoz-sacre-coeur-4737038","10","6","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217080-760","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-point-e-4742478","5","5","12","Point E, Dakar, Sénégal"
"1765217083-761","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-dakar-plateaux-4742475","7","5","12","Dakar Plateau, Dakar, Sénégal"
"1765217085-762","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-2-pieces-amitie-3-4742481","3","3","","Point E, Dakar, Sénégal"
"1765217088-763","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-4746702","5","4","12","Almadies, Dakar, Sénégal"
"1765217091-764","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-4748367","","","","Colobane, Dakar, Sénégal"
"1765217094-765","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-piscines-almadies-4749275","5","3","500","Almadies, Dakar, Sénégal"
"1765217097-766","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-f7-almadie-4779582","7","5","","Almadies, Dakar, Sénégal"
"1765217100-767","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-amitie-point-e-4749684","10","302 m2","","Point E, Dakar, Sénégal"
"1765217103-768","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-yoff-4750468","6","6","12","Yoff, Dakar, Sénégal"
"1765217105-769","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villas-05-pieces-yoff-cite-biagui-4749375","5","4","986","Yoff, Dakar, Sénégal"
"1765217108-770","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-4753136","4","4","600 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217110-771","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-05-pieces-mermoz-sacre-coeur-4753324","4","4","600","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217113-772","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villas-03-pieces-fann-hock-4755955","3","2","230","Fann, Dakar, Sénégal"
"1765217115-773","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-mermoz-sacre-coeur-4760852","5","4","190","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217118-774","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-almadies-4760848","5","4","12","Almadies, Dakar, Sénégal"
"1765217120-775","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-zac-mbao-4766546","","","","Mbao, Dakar, Sénégal"
"1765217123-776","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-07-pieces-fann-residence-4758067","7","6","1000","Fann, Dakar, Sénégal"
"1765217126-777","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-a-ouest-foire-4757991","11","8","300 m2","Ouest Foire, Dakar, Sénégal"
"1765217129-778","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-4766087","5","4","12","Almadies, Dakar, Sénégal"
"1765217131-779","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-sacre-coeur-4766105","7","4","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217134-780","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-4770378","5","4","12","Almadies, Dakar, Sénégal"
"1765217136-781","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-r1-almadies-4772104","5","3","","Almadies, Dakar, Sénégal"
"1765217139-782","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villas-05-pieces-mermoz-sacre-coeur-4789086","5","3","265","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217142-783","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villa-a-fenetre-mermoz-4777191","5","6","510 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217145-784","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villa-04-pieces-fenetre-mermonz-4774311","4","4","600","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765217147-785","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/location-villas-06-pieces-dakar-plateau-4774447","6","500","","Dakar Plateau, Dakar, Sénégal"
"1765217149-786","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-yoff-biagui-virage-4779649","5","4","386","Yoff, Dakar, Sénégal"
"1765217152-787","https://sn.coinafrique.com/categorie/villas?page=28","https://sn.coinafrique.com/annonce/villas/vente-villas-yoff-ocean-4777915","286","","","Yoff, Dakar, Sénégal"
"1765217157-788","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villas-ouakam-4784404","","","","Ouakam, Dakar, Sénégal"
"1765217159-789","https://sn.coinafrique.com/categorie/villas?page=27","https://sn.coinafrique.com/annonce/villas/location-villas-12-pieces-ouakam-4784435","12","","","Ouakam, Dakar, Sénégal"
